1984-12-03;545,1
1984-12-10;549,6
1984-12-17;550,6
1984-12-24;554,0
1984-12-31;555,9
1985-01-07;554,0
1985-01-14;555,6
1985-01-21;557,5
1985-01-28;558,8
1985-02-04;561,4
1985-02-11;562,4
1985-02-18;563,7
1985-02-25;564,9
1985-03-04;565,7
1985-03-11;565,6
1985-03-18;565,1
1985-03-25;567,6
1985-04-01;568,9
1985-04-08;567,8
1985-04-15;571,2
1985-04-22;572,1
1985-04-29;570,4
1985-05-06;571,9
1985-05-13;574,0
1985-05-20;576,4
1985-05-27;577,1
1985-06-03;575,9
1985-06-10;580,5
1985-06-17;581,2
1985-06-24;583,6
1985-07-01;587,3
1985-07-08;585,7
1985-07-15;588,6
1985-07-22;590,0
1985-07-29;591,0
1985-08-05;593,6
1985-08-12;594,9
1985-08-19;595,7
1985-08-26;598,5
1985-09-02;598,2
1985-09-09;601,3
1985-09-16;601,2
1985-09-23;602,0
1985-09-30;610,3
1985-10-07;606,2
1985-10-14;605,8
1985-10-21;609,5
1985-10-28;608,9
1985-11-04;609,9
1985-11-11;609,3
1985-11-18;611,0
1985-11-25;614,8
1985-12-02;616,2
1985-12-09;618,2
1985-12-16;619,5
1985-12-23;622,4
1985-12-30;619,9
1986-01-06;622,0
1986-01-13;620,1
1986-01-20;620,9
1986-01-27;623,4
1986-02-03;620,3
1986-02-10;624,1
1986-02-17;624,4
1986-02-24;627,7
1986-03-03;627,5
1986-03-10;631,7
1986-03-17;633,5
1986-03-24;635,2
1986-03-31;636,1
1986-04-07;639,7
1986-04-14;638,1
1986-04-21;640,6
1986-04-28;643,3
1986-05-05;648,2
1986-05-12;650,3
1986-05-19;652,2
1986-05-26;654,2
1986-06-02;654,9
1986-06-09;658,1
1986-06-16;661,0
1986-06-23;660,8
1986-06-30;664,2
1986-07-07;665,7
1986-07-14;670,0
1986-07-21;671,5
1986-07-28;672,4
1986-08-04;674,1
1986-08-11;676,0
1986-08-18;677,5
1986-08-25;679,5
1986-09-01;685,4
1986-09-08;685,4
1986-09-15;685,1
1986-09-22;688,3
1986-09-29;690,6
1986-10-06;691,2
1986-10-13;691,2
1986-10-20;695,9
1986-10-27;698,4
1986-11-03;698,9
1986-11-10;702,8
1986-11-17;704,3
1986-11-24;704,3
1986-12-01;714,4
1986-12-08;714,6
1986-12-15;718,6
1986-12-22;726,6
1986-12-29;735,2
1987-01-05;742,1
1987-01-12;727,9
1987-01-19;725,3
1987-01-26;728,5
1987-02-02;729,9
1987-02-09;730,1
1987-02-16;730,0
1987-02-23;731,7
1987-03-02;731,4
1987-03-09;732,2
1987-03-16;733,9
1987-03-23;733,8
1987-03-30;735,4
1987-04-06;737,2
1987-04-13;737,8
1987-04-20;749,4
1987-04-27;749,9
1987-05-04;745,1
1987-05-11;743,3
1987-05-18;744,6
1987-05-25;748,2
1987-06-01;748,1
1987-06-08;742,0
1987-06-15;743,4
1987-06-22;744,0
1987-06-29;742,3
1987-07-06;745,4
1987-07-13;740,6
1987-07-20;742,9
1987-07-27;744,5
1987-08-03;741,4
1987-08-10;743,9
1987-08-17;744,8
1987-08-24;746,3
1987-08-31;746,2
1987-09-07;743,5
1987-09-14;746,5
1987-09-21;748,8
1987-09-28;749,8
1987-10-05;753,7
1987-10-12;748,9
1987-10-19;755,0
1987-10-26;765,2
1987-11-02;758,5
1987-11-09;755,4
1987-11-16;752,9
1987-11-23;752,0
1987-11-30;751,0
1987-12-07;750,5
1987-12-14;749,8
1987-12-21;749,6
1987-12-28;750,6
1988-01-04;751,1
1988-01-11;753,2
1988-01-18;755,8
1988-01-25;759,0
1988-02-01;760,3
1988-02-08;756,6
1988-02-15;757,4
1988-02-22;759,8
1988-02-29;756,7
1988-03-07;758,1
1988-03-14;760,6
1988-03-21;763,1
1988-03-28;763,7
1988-04-04;765,5
1988-04-11;765,8
1988-04-18;766,8
1988-04-25;772,2
1988-05-02;769,6
1988-05-09;769,9
1988-05-16;771,9
1988-05-23;772,5
1988-05-30;772,7
1988-06-06;776,4
1988-06-13;776,5
1988-06-20;780,6
1988-06-27;779,8
1988-07-04;777,7
1988-07-11;781,3
1988-07-18;780,3
1988-07-25;782,2
1988-08-01;784,3
1988-08-08;782,2
1988-08-15;783,4
1988-08-22;783,4
1988-08-29;784,0
1988-09-05;783,8
1988-09-12;782,8
1988-09-19;784,6
1988-09-26;785,1
1988-10-03;781,1
1988-10-10;782,3
1988-10-17;784,0
1988-10-24;783,1
1988-10-31;784,1
1988-11-07;783,2
1988-11-14;784,2
1988-11-21;784,5
1988-11-28;786,9
1988-12-05;787,5
1988-12-12;788,2
1988-12-19;786,5
1988-12-26;784,6
1989-01-02;787,4
1989-01-09;786,7
1989-01-16;786,2
1989-01-23;786,5
1989-01-30;783,2
